2024-10-25 07:57:16,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,4.50,花呗&现金抵价券,交易成功,2024102522001482561426040262	,202410251849601076328669184	,,
2024-10-25 07:23:47,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102523001482561420270930	,CPR241025072347621224828559K	,,
2024-10-25 02:46:50,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.24-收益发放,不计收支,2.15,余额宝,交易成功,20241025398288815561	,	,,
2024-10-25 00:47:30,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,0.01,账户余额,交易成功,20241025019130101000560073333237	,20241025009130501000560090221492	,,
2024-10-24 20:51:30,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP2124102420200025842023006466,支出,51.35,花呗,交易成功,2024102422001482561418672796	,XP2124102420200025842023006466	,,
2024-10-24 20:19:25,日用百货,永旺金地店,jer***@aeonhb.com.cn,云POS订单,支出,98.91,花呗&红包,交易成功,2024102423001482561417891093	,300575316033220241024201925	,,
2024-10-24 19:01:34,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102423001482561419468100	,CPR241024190133976224828559B	,,
2024-10-24 18:53:51,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,4.00,花呗&现金抵价券,交易成功,2024102422001482561419319897	,202410241849403923727785984	,,
2024-10-24 12:00:38,转账红包,杭州闲鱼信息技术有限公司,/,20241023期现金夺宝,收入,0.01,,交易成功,20241024020070011540560088341097	,FP301_5737244602910446	,,
2024-10-24 08:11:18,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,4.00,花呗&现金抵价券,交易成功,2024102422001482561418811457	,202410241849242222541676544	,,
2024-10-24 07:21:05,日用百货,桥头记牛肉鲜面徐东店,/,桥头记牛肉鲜面武汉江南新天地店,支出,6.00,花呗,交易成功,2024102422001482561418009910	,9112660000481800007895220363900629	,,
2024-10-24 07:20:36,餐饮美食,早餐,182******17,经营码交易,支出,4.00,花呗,交易成功,2024102422001482561417920569	,17297256371122386482563	,,
2024-10-24 02:10:25,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.23-收益发放,不计收支,1.78,余额宝,交易成功,20241024389290864561	,	,,
2024-10-24 01:00:34,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,0.01,账户余额,交易成功,20241024019130101000560072291101	,20241024009130501000560088162095	,,
2024-10-23 19:26:46,日用百货,x***6,151******40,【话费快充】全国移动/联通/电信话费充值手机话费充值50元,支出,47.50,余额宝,交易成功,2024102322001182561415160566	,T200P4094956764696375809	,,
2024-10-23 18:44:34,日用百货,苏婉翘楚生活超市,/,product,支出,2.54,花呗,交易成功,2024102323001482561410372194	,25126600004836000083620241023341078175	,,
2024-10-23 18:43:35,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102323001482561413339777	,CPR241023184334880224828559Y	,,
2024-10-23 18:36:58,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024102322001482561412127616	,202410231849037288777195520	,,
2024-10-23 17:12:37,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102323001482561412526332	,CPR241023171237299224828559W	,,
2024-10-23 14:55:51,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-诺安成长混合-买入,不计收支,1000.00,余额宝,交易成功,20241023001080012204560087552331	,	,,
2024-10-23 12:02:09,转账红包,杭州闲鱼信息技术有限公司,/,20241022期现金夺宝,收入,0.01,,交易成功,20241023020070011540560079829799	,FP301_5731849185130446	,,
2024-10-23 08:13:34,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,4.75,花呗&现金抵价券,交易成功,2024102322001482561404971767	,202410231848880402534637568	,,
2024-10-23 07:41:15,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102323001482561405565020	,CPR241023074115190224828559K	,,
2024-10-23 07:25:15,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102323001482561406104047	,CPR241023072515098224828559J	,,
2024-10-23 03:18:13,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.22-收益发放,不计收支,1.76,余额宝,交易成功,20241023384751354561	,	,,
2024-10-22 22:00:36,交通出行,哈啰出行,zij***@hellobike.com,购买哈啰超级会员,支出,17.90,花呗,交易成功,2024102223001482561407156342	,CPR241022220036220224828559P	,,
2024-10-22 18:46:15,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102223001482561406184386	,CPR241022184614954224828559P	,,
2024-10-22 18:37:30,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024102222001482561404739311	,202410221848675034835591168	,,
2024-10-22 15:42:56,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-诺安成长混合-卖出至余额宝,不计收支,15341.62,余额宝,交易成功,20241021001080012404560081130485	,	,,
2024-10-22 09:33:41,日用百货,拼多多平台商户,pdd***@yiran.com,退款-商户单号XP2224101921201902394065000537,不计收支,5.98,花呗,退款成功,2024101922001482561444593852_RM0024102209200378724099005243	,XP2224101921201902394065000537	,,
2024-10-22 08:02:28,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024102222001482561458490346	,202410221848515223779024896	,,
2024-10-22 07:25:06,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102223001482561459388727	,CPR241022072505973224828559C	,,
2024-10-22 07:09:49,日用百货,桥头记牛肉鲜面徐东店,/,桥头记牛肉鲜面武汉江南新天地店,支出,4.45,花呗&红包,交易成功,2024102222001482561458022579	,5412660000481800007895220314286153	,,
2024-10-22 06:26:24,充值缴费,国网汇通金财（北京）信息科技有限公司,cui***@sgec.sgcc.com.cn,网上国网,支出,18.00,花呗,交易成功,2024102222001482561458290427	,202410220128982115	,,
2024-10-22 04:05:36,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.21-收益发放,不计收支,1.68,余额宝,交易成功,20241022378953245561	,	,,
2024-10-22 00:40:19,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,0.02,账户余额,交易成功,20241022019130101000560070450307	,20241022009130501000560085800820	,,
2024-10-21 20:11:49,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1024102120201030377302004937,支出,45.00,花呗,交易成功,2024102122001482561458419290	,XP1024102120201030377302004937	,,
2024-10-21 20:04:23,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1124102120200815501381003274,支出,23.77,花呗,交易成功,2024102122001482561457607928	,XP1124102120200815501381003274	,,
2024-10-21 18:44:36,日用百货,苏婉翘楚生活超市,/,product,支出,1.20,花呗,交易成功,2024102123001482561459365404	,69126600004836000083620241021713816129	,,
2024-10-21 18:43:46,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102123001482561459397131	,CPR241021184346268224828559J	,,
2024-10-21 18:37:04,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024102122001482561457845182	,202410211848312536315863040	,,
2024-10-21 12:13:12,转账红包,杭州闲鱼信息技术有限公司,/,20241020期现金夺宝,收入,0.02,,交易成功,20241021020070011540560062203060	,FP301_5721042162270446	,,
2024-10-21 11:58:10,生活服务,武汉洪山区亲青菜餐饮店,139******86,经营码交易,支出,15.00,花呗,交易成功,2024102122001482561458688900	,17294830891122386482563	,,
2024-10-21 08:10:09,餐饮美食,襄阳牛肉面,/,武汉市洪山区米球球餐饮店,支出,5.00,花呗,交易成功,2024102122001482561450120086	,582016081701760348403500229220202410212222889235	,,
2024-10-21 08:08:21,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024102122001482561451259508	,202410211848154313734627328	,,
2024-10-21 07:34:13,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102123001482561452456769	,CPR241021073413114224828559A	,,
2024-10-21 07:27:22,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102123001482561451663917	,CPR241021072722382224828559G	,,
2024-10-21 02:35:23,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.20-收益发放,不计收支,1.71,余额宝,交易成功,20241021365685944561	,	,,
2024-10-20 19:48:22,爱车养车,智行物联,/,闪开来电MN,支出,10.00,余额宝,交易成功,2024102022001482561451701032	,441266000048651900202410201948222551991557720256	,,
2024-10-20 19:12:10,日用百货,武汉谊品生鲜武丰佳园店,hb_***@126.com,武汉谊品生鲜武丰佳园店,支出,39.89,花呗,交易成功,2024102023001482561451672108	,119098434412124102019121015472	,,
2024-10-20 18:59:29,日用百货,永旺金地店,jer***@aeonhb.com.cn,云POS订单,支出,101.64,花呗,交易成功,2024102023001482561452491722	,300576006107320241020185928	,,
2024-10-20 18:06:24,餐饮美食,美团,zxp***@meituan.com,美团订单-24102011100400001301306911872099,支出,17.90,花呗,交易成功,2024102022001482561451069790	,20241020180620U24188010046165230	,,
2024-10-20 18:04:38,餐饮美食,美团,zxp***@meituan.com,美团订单-24102011100400001301305077740099,支出,15.90,花呗,交易成功,2024102022001482561451052913	,20241020180429U19499282842570452	,,
2024-10-20 17:08:17,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102023001482561452296207	,CPR241020170817657224828559D	,,
2024-10-20 13:18:54,信用借还,花呗,/,花呗自动还款-2024年10月账单,不计收支,5068.57,余额宝,还款成功,2024102029020999560184462835	,	,,
2024-10-20 11:53:44,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1124102011201928549433004049,支出,24.25,花呗,交易成功,2024102022001482561444593885	,XP1124102011201928549433004049	,,
2024-10-20 07:35:01,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024102023001482561446235772	,CPR241020073500875224828559F	,,
2024-10-20 04:11:11,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.19-收益发放,不计收支,1.91,余额宝,交易成功,20241020365045122561	,	,,
2024-10-19 22:03:58,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1924101922200705461077004422,支出,13.50,花呗,交易成功,2024101922001482561444319949	,XP1924101922200705461077004422	,,
2024-10-19 21:57:59,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP2224101921201902394065000537,支出,5.98,花呗,交易关闭,2024101922001482561444593852	,XP2224101921201902394065000537	,,
2024-10-19 10:26:35,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP2324101910200658681316006065,支出,15.93,花呗,交易成功,2024101922001482561436608289	,XP2324101910200658681316006065	,,
2024-10-19 07:28:56,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101923001482561438191549	,CPR241019072856782224828559X	,,
2024-10-19 04:35:17,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.18-收益发放,不计收支,1.98,余额宝,交易成功,20241019358039257561	,	,,
2024-10-18 20:31:50,餐饮美食,长沙老易小家常,/,长沙老易小家常,支出,12.00,花呗,交易成功,2024101823001482561437253830	,8912660000489000008001132416024292	,,
2024-10-18 19:36:59,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101823001482561437897932	,CPR241018193659145224828559M	,,
2024-10-18 19:28:07,充值缴费,武钢华润燃气(武汉)有限公司,/,燃气费-*姓名-我家,支出,50.00,花呗,交易成功,2024101800003001560026640997	,1026049747	,,
2024-10-18 19:04:32,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101823001482561438102639	,CPR241018190431968224828559O	,,
2024-10-18 18:56:47,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101822001482561436632634	,202410181847230333917863936	,,
2024-10-18 08:02:37,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024101822001482561429463366	,202410181847065706961575936	,,
2024-10-18 07:30:27,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101823001482561428809485	,CPR241018073027165224828559X	,,
2024-10-18 07:24:31,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101823001482561430002725	,CPR241018072431143224828559J	,,
2024-10-18 02:41:45,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.17-收益发放,不计收支,1.90,余额宝,交易成功,20241018346265599561	,	,,
2024-10-17 21:33:57,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1724101721201769824387000626,支出,158.00,花呗,交易成功,2024101722001482561425138984	,XP1724101721201769824387000626	,,
2024-10-17 19:31:34,餐饮美食,淘宝买菜,tcc***@service.aliyun.com,甜玉米(2-3根装)1000g-1400g/份 等多件,支出,32.54,花呗,交易成功,2024101722001182561426283250	,T200P4084651551695375809	,,
2024-10-17 18:47:51,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101723001482561421219899	,CPR241017184751024224828559Q	,,
2024-10-17 18:39:49,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101722001482561421908972	,202410171846863679274885120	,,
2024-10-17 16:06:50,转账红包,猪?(**丽),151******79,转账,支出,50.00,余额宝,交易成功,20241017200040011100560036268931	,	,,
2024-10-17 14:28:16,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101723001482561424233354	,CPR241017142816673224828559B	,,
2024-10-17 11:59:15,餐饮美食,兰州拉面,183******12,收钱码收款,支出,16.00,花呗,交易成功,2024101722001482561425734831	,17291375558122386482563	,,
2024-10-17 08:19:21,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024101722001482561422326649	,202410171846707532999958528	,,
2024-10-17 07:31:26,餐饮美食,武汉市郑陈生烫牛腰牛肉面馆,/,武汉市郑陈生烫牛腰牛肉面馆,支出,5.00,花呗,交易成功,2024101722001482561415668480	,5112660000482200007895008537733836	,,
2024-10-17 03:32:18,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.16-收益发放,不计收支,1.97,余额宝,交易成功,20241017344305674561	,	,,
2024-10-17 00:30:14,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101723001482561414323902	,CPR241017003014236224828559V	,,
2024-10-16 18:39:58,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101622001482561416877011	,202410161846501326847221760	,,
2024-10-16 14:48:29,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-招商中证白酒指数(LOF)A-买入,不计收支,1000.00,余额宝,交易成功,20241016001080012204560072642346	,	,,
2024-10-16 14:13:54,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101623001482561414827773	,CPR241016141353860224828559C	,,
2024-10-16 09:18:49,转账红包,猪?(**丽),151******79,转账,支出,100.00,余额宝,交易成功,20241016200040011100560035221205	,	,,
2024-10-16 08:27:56,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,4.00,花呗&红包,交易成功,2024101622001482561414278381	,202410161846347304081301504	,,
2024-10-16 07:54:09,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101623001482561407282171	,CPR241016075408847224828559Q	,,
2024-10-16 03:53:16,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.15-收益发放,不计收支,1.47,余额宝,交易成功,20241016326447062561	,	,,
2024-10-16 00:49:15,投资理财,余额宝,zfb***@gtfund.com,余额宝-自动转入,不计收支,0.01,账户余额,交易成功,20241016019130101000560062548125	,20241016009130501000560077217846	,,
2024-10-15 18:46:20,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101523001482561407139358	,CPR241015184620565224828559Q	,,
2024-10-15 18:37:53,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101522001482561412849140	,202410151846138416224280576	,,
2024-10-15 12:42:20,转账红包,蚂蚁财富（上海）金融信息服务有限公司,/,体验金奖励,收入,0.01,,交易成功,20241015110070001506560004907922	,20241015002161010000562167191932_PZ1915697959	,,
2024-10-15 12:41:38,投资理财,余额宝,zfb***@gtfund.com,余额宝-单次转入,不计收支,12499.99,邮储银行储蓄卡(5584)&红包,交易成功,20241015019130100010560062152749	,c25254208aaf11efa1d9e7fe059e629f	,,
2024-10-15 08:19:30,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024101522001482561401899255	,202410151845982795458158592	,,
2024-10-15 07:47:15,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101523001482561406149776	,CPR241015074715116224828559N	,,
2024-10-15 07:28:53,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101523001482561401077464	,CPR241015072853104224828559Q	,,
2024-10-15 05:43:44,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.14-收益发放,不计收支,1.45,余额宝,交易成功,20241015326574910561	,	,,
2024-10-14 21:21:22,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP1024101421201581185271004370,支出,5.60,花呗,交易成功,2024101422001482561401310579	,XP1024101421201581185271004370	,,
2024-10-14 18:50:51,餐饮美食,余氏蔬菜,156******81,收钱码收款,支出,18.80,花呗,交易成功,2024101422001482561458947773	,17289030516122386482563	,,
2024-10-14 18:48:57,餐饮美食,洪山区重庆鲜面店,/,商户王承发,支出,2.00,花呗,交易成功,2024101422001482561458874423	,841266000048180000157790356622324101418485767808	,,
2024-10-14 18:40:00,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101422001482561400671746	,202410141845776560372588544	,,
2024-10-14 18:30:50,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101423001482561459776064	,CPR241014183050767224828559X	,,
2024-10-14 08:02:51,交通出行,武汉地铁运营有限公司,whq***@163.com,罗家港-虎泉,支出,5.00,花呗,交易成功,2024101422001482561455782522	,202410141845616214362169344	,,
2024-10-14 07:34:58,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101423001482561451658782	,CPR241014073458067224828559J	,,
2024-10-14 07:27:15,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101423001482561452215170	,CPR241014072715764224828559X	,,
2024-10-14 03:47:20,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.13-收益发放,不计收支,1.27,余额宝,交易成功,20241014319168784561	,	,,
2024-10-13 18:27:37,日用百货,永旺金地店,jer***@aeonhb.com.cn,云POS订单,支出,55.20,花呗,交易成功,2024101323001482561451838824	,300576107321320241013182736	,,
2024-10-13 17:38:58,餐饮美食,塔斯汀中国汉堡,269***@qq.com,【新人专享】塔斯汀中国汉堡年度热销王2选1 ZT2,支出,8.90,花呗&消费圈红包,交易成功,2024101322001482561455947050	,20241013016000001305640013907137	,,
2024-10-13 17:20:19,餐饮美食,美团,zxp***@meituan.com,美团订单-24101311100400001300128883785099,支出,4.99,花呗,交易成功,2024101322001482561452031066	,20241013172009U40795388642528389	,,
2024-10-13 07:28:46,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101323001482561445614237	,CPR241013072846723224828559P	,,
2024-10-13 06:42:41,转账红包,猪?(**丽),151******79,转账,支出,100.00,余额宝,交易成功,20241013200040011100560034052496	,	,,
2024-10-13 06:23:57,餐饮美食,武汉市郑陈生烫牛腰牛肉面馆,/,武汉市郑陈生烫牛腰牛肉面馆,支出,6.00,花呗,交易成功,2024101322001482561446271186	,0512660000482200007895220235231724	,,
2024-10-13 03:19:41,投资理财,国泰基金管理有限公司,/,余额宝-2024.10.12-收益发放,不计收支,1.27,余额宝,交易成功,20241013312006923561	,	,,
2024-10-12 21:58:08,日用百货,拼多多平台商户,pdd***@yiran.com,商户单号XP2524101221200281047262005016,支出,66.88,花呗,交易成功,2024101222001482561447174622	,XP2524101221200281047262005016	,,
2024-10-12 18:54:09,交通出行,哈啰出行,zij***@hellobike.com,哈啰单车卡抵扣骑行费用,支出,0.00,哈啰骑行卡,交易成功,2024101223001482561443712576	,CPR241012185409533224828559V	,,
2024-10-12 18:47:14,交通出行,武汉地铁运营有限公司,whq***@163.com,虎泉-罗家港,支出,5.00,花呗,交易成功,2024101222001482561446238761	,202410121845053606626336768	,,
